_id,bgg_user_name,Eta,Categoria1,Categoria2
5fd648820d3001ac301256c7,shepramseysubcom1991,48,Card Game:1002,Action/Dexterity:1032
5fd648820d3001ac301256c8,madmagician86,70,Collectible Components:1044,Science Fiction:1016
5fd648820d3001ac301256c9,mommylego,38,Fighting:1046,Card Game:1002
5fd648820d3001ac301256ca,madmonster,74,Aviation/Flight:2650,Racing:1031
5fd648820d3001ac301256cb,alen kapidzic,67,Action/Dexterity:1032,Exploration:1020
5fd648820d3001ac301256cc,algolmokushiroku,66,Zombies:2481,Number:1098
5fd648820d3001ac301256cd,morbo4649,27,Exploration:1020,Spies/Secret Agents:1081
5fd648820d3001ac301256ce,consaibot47,22,World War II: 1049,Movies/TV/Radio Theme:1064
5fd648820d3001ac301256cf,seado3,57,Word-game:1025,Real-time:1037
5fd648820d3001ac301256d0,steve2065,46,Ancient:1050,Wargame:1019
5fd648820d3001ac301256d1,starmora,36,Memory:1045,Spies/Secret Agents:1081
5fd648820d3001ac301256d2,geared84,45,Puzzle:1028,Collectible Components:1044
5fd648820d3001ac301256d3,unnthor,79,Book:1117,Memory:1045
5fd648820d3001ac301256d4,crimson13,67,Napoleonic:1051,Trains:1034
5fd648820d3001ac301256d5,igniscient,56,Party Game:1030,Video Game Theme:1101
5fd648820d3001ac301256d6,xruff,54,Print & Play:1120,Negotiation:1026
5fd648820d3001ac301256d7,katwood2,22,Abstact Strategy:1009,Party Game:1030
5fd648820d3001ac301256d8,razul,51,Transportation:1011,Territory Building:1086
5fd648820d3001ac301256d9,georgeguga,59,Aviation/Flight:2650,Abstact Strategy:1009
5fd648820d3001ac301256da,alvatar01,38,Ancient:1050,Napoleonic:1051
5fd648820d3001ac301256db,spootilious,22,Adventure:1022,Wargame:1019
5fd648820d3001ac301256dc,gameboardlover3333,24,Educational:1094,Murder/Mystery:1040
5fd648820d3001ac301256dd,cris72,40,Negotiation:1026,Zombies:2481
5fd648820d3001ac301256de,simoncina06,49,Animals:1089,Economic:1021
5fd648820d3001ac301256df,alvina77,36,Puzzle:1028,Fighting:1046
5fd648820d3001ac301256e0,nulai,61,Medical:2145,Video Game Theme:1101
5fd648820d3001ac301256e1,knehren,24,Aviation/Flight:2650,Action/Dexterity:1032
5fd648820d3001ac301256e2,fabstiv,53,Bluffing:1023,Party Game:1030
5fd648820d3001ac301256e3,lukemagnum70,48,Children's Game:1041,Zombies:2481
5fd648820d3001ac301256e4,blufenice,45,Spies/Secret Agents:1081,Party Game:1030
5fd648820d3001ac301256e5,sappoli,46,Medical:2145,Travel:1097
5fd648820d3001ac301256e6,dottogekuri,44,Bluffing:1023,Racing:1031
5fd648820d3001ac301256e7,maikol1985,70,Zombies:2481,Dice:1017
5fd648820d3001ac301256e8,goldchris,34,Medical:2145,Adventure:1022
5fd648820d3001ac301256e9,paulwhites5,58,Zombies:2481,World War II: 1049
5fd648820d3001ac301256ea,thefich,72,Abstact Strategy:1009,Novel-Based:1093
5fd648820d3001ac301256eb,kulel,26,Abstact Strategy:1009,Novel-Based:1093
5fd648820d3001ac301256ec,leilathegreat,61,Murder/Mystery:1040,Educational:1094
5fd648820d3001ac301256ed,familyblom,41,Travel:1097,Economic:1021
5fd648820d3001ac301256ee,mos_def85,76,Negotiation:1026,Action/Dexterity:1032
5fd648820d3001ac301256ef,d0m1n4t0r,75,Aviation/Flight:2650,Modern Warfare:1069
5fd648820d3001ac301256f0,individual00,23,Modern Warfare:1069,Animals:1089
5fd648820d3001ac301256f1,trulster,47,Dice:1017,Aviation/Flight:2650
5fd648820d3001ac301256f2,virablatira,66,Abstact Strategy:1009,Puzzle:1028
5fd648820d3001ac301256f3,gridiron,52,Sports:1038,Exploration:1020
5fd648820d3001ac301256f4,robjustice,60,Deduction:1039,Travel:1097
5fd648820d3001ac301256f5,ewk1970,72,Print & Play:1120,Sports:1038
5fd648820d3001ac301256f6,nsquidc,58,Novel-Based:1093,Puzzle:1028
5fd648820d3001ac301256f7,grainywagons,63,Educational:1094,Murder/Mystery:1040
5fd648820d3001ac301256f8,manuelg,36,Fantasy:1010,Aviation/Flight:2650
5fd648820d3001ac301256f9,gull2112,26,Puzzle:1028,Abstact Strategy:1009
5fd648820d3001ac301256fa,vitho,19,Medieval:1035,Deduction:1039
5fd648820d3001ac301256fb,frstr51,24,Napoleonic:1051,Party Game:1030
5fd648820d3001ac301256fc,bivoj,75,Movies/TV/Radio Theme:1064,Children's Game:1041
5fd648820d3001ac301256fd,ethan201,76,Racing:1031,Spies/Secret Agents:1081
5fd648820d3001ac301256fe,tougou,39,Miniatures:1047,Exploration:1020
5fd648820d3001ac301256ff,iste,72,Negotiation:1026,Fighting:1046
5fd648820d3001ac30125700,nolea,68,Real-time:1037,Number:1098
5fd648820d3001ac30125701,hybban,66,Bluffing:1023,Fantasy:1010
5fd648820d3001ac30125702,bobcat tom,56,Video Game Theme:1101,Zombies:2481
5fd648820d3001ac30125703,actjob,74,Movies/TV/Radio Theme:1064,World War II: 1049
5fd648820d3001ac30125704,sebou72,50,Spies/Secret Agents:1081,Book:1117
5fd648820d3001ac30125705,rlennon,75,Word-game:1025,Movies/TV/Radio Theme:1064
5fd648820d3001ac30125706,matt.jolly,39,Modern Warfare:1069,Napoleonic:1051
5fd648820d3001ac30125707,eric evahard,51,Travel:1097,Murder/Mystery:1040
5fd648820d3001ac30125708,khrk2012,39,Collectible Components:1044,Action/Dexterity:1032
5fd648820d3001ac30125709,sound_maniak,59,Fighting:1046,Bluffing:1023
5fd648820d3001ac3012570a,sandroc,53,Zombies:2481,Educational:1094
5fd648820d3001ac3012570b,heolstor,62,Racing:1031,Party Game:1030
5fd648820d3001ac3012570c,maddoc69,27,Book:1117,Medical:2145
5fd648820d3001ac3012570d,der_bob,38,Napoleonic:1051,Miniatures:1047
5fd648820d3001ac3012570e,jlswiw,75,Racing:1031,Action/Dexterity:1032
5fd648820d3001ac3012570f,gunsarge,18,Puzzle:1028,Travel:1097
5fd648820d3001ac30125710,cleadis,26,Exploration:1020,Real-time:1037
5fd648820d3001ac30125711,parraa,78,World War II: 1049,Exploration:1020
5fd648820d3001ac30125712,ctapley99,50,Book:1117,Children's Game:1041
5fd648820d3001ac30125713,cypazzz,38,Number:1098,Modern Warfare:1069
5fd648820d3001ac30125714,valhuen,63,Economic:1021,Puzzle:1028
5fd648820d3001ac30125715,damienschneider,49,Exploration:1020,Real-time:1037
5fd648820d3001ac30125716,uncivil,53,Trains:1034,Movies/TV/Radio Theme:1064
5fd648820d3001ac30125717,mrklawed,65,Transportation:1011,Ancient:1050
5fd648820d3001ac30125718,bastardsheep,20,Ancient:1050,Card Game:1002
5fd648820d3001ac30125719,titom,38,Territory Building:1086,Wargame:1019
5fd648820d3001ac3012571a,luckyfirth,75,Fantasy:1010,Puzzle:1028
5fd648820d3001ac3012571b,thecodicier,61,Action/Dexterity:1032,Dice:1017
5fd648820d3001ac3012571c,hockster,63,Economic:1021,Adventure:1022
5fd648820d3001ac3012571d,basscollins,32,Economic:1021,Children's Game:1041
5fd648820d3001ac3012571e,keith chan,76,Word-game:1025,Murder/Mystery:1040
5fd648820d3001ac3012571f,glutbear,48,Movies/TV/Radio Theme:1064,Miniatures:1047
5fd648820d3001ac30125720,poiuyt123,52,Travel:1097,Print & Play:1120
5fd648820d3001ac30125721,bernhard scheuringer,30,Miniatures:1047,Card Game:1002
5fd648820d3001ac30125722,partyab,56,Racing:1031,Trains:1034
5fd648820d3001ac30125723,fictionality,53,Dice:1017,Print & Play:1120
5fd648820d3001ac30125724,fluffybundle,43,Transportation:1011,Party Game:1030
5fd648820d3001ac30125725,at24685,74,Collectible Components:1044,Spies/Secret Agents:1081
5fd648820d3001ac30125726,sivaram,32,Negotiation:1026,Trains:1034
5fd648820d3001ac30125727,krackerman69,34,Napoleonic:1051,Fighting:1046
5fd648820d3001ac30125728,kurli,33,Murder/Mystery:1040,Party Game:1030
5fd648820d3001ac30125729,ironspy,58,Bluffing:1023,Transportation:1011
5fd648820d3001ac3012572a,danshtr,76,Humor:1079,Puzzle:1028
5fd648820d3001ac3012572b,funtobemehehe,77,Bluffing:1023,Wargame:1019
5fd648820d3001ac3012572c,mizar83,42,Print & Play:1120,Educational:1094
5fd648820d3001ac3012572d,esmp,57,Educational:1094,Collectible Components:1044
5fd648820d3001ac3012572e,jessmcc,51,Action/Dexterity:1032,Wargame:1019
5fd648820d3001ac3012572f,yumanoid,70,Party Game:1030,Economic:1021
5fd648820d3001ac30125730,helloso,55,Collectible Components:1044,Medical:2145
5fd648820d3001ac30125731,generalcez,77,Novel-Based:1093,Humor:1079
5fd648820d3001ac30125732,cosworth,51,Fighting:1046,Ancient:1050
5fd648820d3001ac30125733,scrawnjuan,65,Wargame:1019,Medieval:1035
5fd648820d3001ac30125734,menszu,70,Movies/TV/Radio Theme:1064,Party Game:1030
5fd648820d3001ac30125735,aznchipmunk,25,Racing:1031,Fighting:1046
5fd648820d3001ac30125736,imeo,67,Real-time:1037,Novel-Based:1093
5fd648820d3001ac30125737,fidelia,24,Spies/Secret Agents:1081,Medical:2145
5fd648820d3001ac30125738,brotherjohn2002,60,Medieval:1035,Memory:1045
5fd648820d3001ac30125739,thecursedfly,40,Science Fiction:1016,Bluffing:1023
5fd648820d3001ac3012573a,shiggy,48,Movies/TV/Radio Theme:1064,Party Game:1030
5fd648820d3001ac3012573b,admsteebe,76,Bluffing:1023,Movies/TV/Radio Theme:1064
5fd648820d3001ac3012573c,ianwolfgang,73,Number:1098,Party Game:1030
5fd648820d3001ac3012573d,castingnets,44,Adventure:1022,Transportation:1011
5fd648820d3001ac3012573e,esgammel,18,Humor:1079,Movies/TV/Radio Theme:1064
5fd648820d3001ac3012573f,candywu,50,Adventure:1022,Dice:1017
5fd648820d3001ac30125740,jputman6,59,Print & Play:1120,Humor:1079
5fd648820d3001ac30125741,mardana,45,Science Fiction:1016,Fighting:1046
5fd648820d3001ac30125742,kusti0152,47,Murder/Mystery:1040,World War II: 1049
5fd648820d3001ac30125743,tigerwithanecho,42,Murder/Mystery:1040,Exploration:1020
5fd648820d3001ac30125744,japanimegames,78,Racing:1031,Economic:1021
5fd648820d3001ac30125745,asavage,62,Science Fiction:1016,Video Game Theme:1101
5fd648820d3001ac30125746,garaty,29,Novel-Based:1093,Napoleonic:1051
5fd648820d3001ac30125747,geekysweetie,64,Exploration:1020,Modern Warfare:1069
5fd648820d3001ac30125748,haash,20,Adventure:1022,Collectible Components:1044
5fd648820d3001ac30125749,retroreef,49,Abstact Strategy:1009,Travel:1097
5fd648820d3001ac3012574a,cucumber man,41,Dice:1017,Exploration:1020
5fd648820d3001ac3012574b,goleen83,65,Murder/Mystery:1040,Puzzle:1028
5fd648820d3001ac3012574c,gollumman,56,Fantasy:1010,Exploration:1020
5fd648820d3001ac3012574d,reppin1000,73,Modern Warfare:1069,Children's Game:1041
5fd648820d3001ac3012574e,konstantyzofia,80,Territory Building:1086,Puzzle:1028
5fd648820d3001ac3012574f,fokx,28,Zombies:2481,Collectible Components:1044
5fd648820d3001ac30125750,lewisgwyther,32,Animals:1089,World War II: 1049
5fd648820d3001ac30125751,bule,33,Dice:1017,World War II: 1049
5fd648820d3001ac30125752,legrenierludique,22,Transportation:1011,Card Game:1002
5fd648820d3001ac30125753,spikestarkey,69,Number:1098,Zombies:2481
5fd648820d3001ac30125754,purplehawk76,39,Collectible Components:1044,Racing:1031
5fd648820d3001ac30125755,fakeplastic,76,Medical:2145,Territory Building:1086
5fd648820d3001ac30125756,cvandyk,57,Exploration:1020,Card Game:1002
5fd648820d3001ac30125757,fchevillon,26,Travel:1097,Ancient:1050
5fd648820d3001ac30125758,mpierleoni,34,Deduction:1039,Memory:1045
5fd648820d3001ac30125759,guyincorporated,63,Miniatures:1047,Territory Building:1086
5fd648820d3001ac3012575a,minniedaisy,31,Modern Warfare:1069,Ancient:1050
5fd648820d3001ac3012575b,deadendsco,29,Novel-Based:1093,Modern Warfare:1069
5fd648820d3001ac3012575c,rspacey,30,Party Game:1030,Fighting:1046
5fd648820d3001ac3012575d,pablo_espada,64,Ancient:1050,Medieval:1035
5fd648820d3001ac3012575e,deadendsent,26,Economic:1021,Video Game Theme:1101
5fd648820d3001ac3012575f,rayynegaming,67,Wargame:1019,Animals:1089
5fd648820d3001ac30125760,jonathanw,28,Medical:2145,Deduction:1039
5fd648820d3001ac30125761,idlemuppet,77,Movies/TV/Radio Theme:1064,Napoleonic:1051
5fd648820d3001ac30125762,the maniac,47,Miniatures:1047,Children's Game:1041
5fd648820d3001ac30125763,marcelocollar,40,Puzzle:1028,Word-game:1025
5fd648820d3001ac30125764,regalbunter,73,Number:1098,Print & Play:1120
5fd648820d3001ac30125765,pitifaldi,79,Real-time:1037,Napoleonic:1051
5fd648820d3001ac30125766,kerrycosplay,43,Bluffing:1023,Animals:1089
5fd648820d3001ac30125767,bazaarbroz,69,Sports:1038,Dice:1017
5fd648820d3001ac30125768,cj22,56,Zombies:2481,Animals:1089
5fd648820d3001ac30125769,jemagu,32,Racing:1031,Transportation:1011
5fd648820d3001ac3012576a,rfjaek,33,Science Fiction:1016,Napoleonic:1051
5fd648820d3001ac3012576b,markdou,26,Napoleonic:1051,Dice:1017
5fd648820d3001ac3012576c,massiroma,30,Humor:1079,Novel-Based:1093
5fd648820d3001ac3012576d,ale8311111,51,Deduction:1039,Print & Play:1120
5fd648820d3001ac3012576e,raiderheel9304,56,Memory:1045,Napoleonic:1051
5fd648820d3001ac3012576f,madmonk,47,Novel-Based:1093,Bluffing:1023
5fd648820d3001ac30125770,squiptar,48,Transportation:1011,Medieval:1035
5fd648820d3001ac30125771,climbinbanjo,41,Deduction:1039,Transportation:1011
5fd648820d3001ac30125772,robthecid,79,Video Game Theme:1101,Collectible Components:1044
5fd648820d3001ac30125773,sirpagamer,31,Miniatures:1047,Medieval:1035
5fd648820d3001ac30125774,linslus,57,Fantasy:1010,Bluffing:1023
5fd648820d3001ac30125775,eduards1989,63,World War II: 1049,Travel:1097
5fd648820d3001ac30125776,ilyaseregin,42,Science Fiction:1016,Transportation:1011
5fd648820d3001ac30125777,labaek,76,Trains:1034,Bluffing:1023
5fd648820d3001ac30125778,sadness_lord,79,Modern Warfare:1069,Ancient:1050
5fd648820d3001ac30125779,dant3s,35,Aviation/Flight:2650,Print & Play:1120
5fd648820d3001ac3012577a,omallious,66,Card Game:1002,Collectible Components:1044
5fd648820d3001ac3012577b,rieviel,28,Puzzle:1028,World War II: 1049
5fd648820d3001ac3012577c,russland3,66,Transportation:1011,Abstact Strategy:1009
5fd648820d3001ac3012577d,frank_avocado,71,Novel-Based:1093,Book:1117
5fd648820d3001ac3012577e,coldy7,21,Miniatures:1047,Collectible Components:1044
5fd648820d3001ac3012577f,marassaya,22,Sports:1038,Collectible Components:1044
5fd648820d3001ac30125780,randomguy6767,38,Medical:2145,Economic:1021
5fd648820d3001ac30125781,mooniexo,20,Sports:1038,Trains:1034
5fd648820d3001ac30125782,chigurh,31,Real-time:1037,Dice:1017
5fd648820d3001ac30125783,cduwelz,77,Medieval:1035,Video Game Theme:1101
5fd648820d3001ac30125784,yunam_b,76,Economic:1021,Science Fiction:1016
5fd648820d3001ac30125785,kps1ny,33,World War II: 1049,Deduction:1039
5fd648820d3001ac30125786,thewolfardaj,71,Medical:2145,Movies/TV/Radio Theme:1064
5fd648820d3001ac30125787,jeff perryman,21,Action/Dexterity:1032,Trains:1034
5fd648820d3001ac30125788,ethenea,45,Science Fiction:1016,Territory Building:1086
5fd648820d3001ac30125789,freduk,39,Book:1117,Napoleonic:1051
5fd648820d3001ac3012578a,rorys,57,Word-game:1025,Humor:1079
5fd648820d3001ac3012578b,justinsletcher,46,Animals:1089,Collectible Components:1044
5fd648820d3001ac3012578c,anthraxandy,42,Ancient:1050,Adventure:1022
5fd648820d3001ac3012578d,dofanddyn,46,Book:1117,Real-time:1037
5fd648820d3001ac3012578e,torqradio,38,Card Game:1002,Print & Play:1120
5fd648820d3001ac3012578f,andrechapman,62,Educational:1094,Fighting:1046
5fd648820d3001ac30125790,waydeholland,70,Novel-Based:1093,Science Fiction:1016
5fd648820d3001ac30125791,ineffable_matt,76,Transportation:1011,Travel:1097
5fd648820d3001ac30125792,urbleburtina,56,Collectible Components:1044,Spies/Secret Agents:1081
5fd648820d3001ac30125793,sffortytwo,63,Miniatures:1047,Number:1098
5fd648820d3001ac30125794,ningboo,43,Miniatures:1047,Transportation:1011
5fd648820d3001ac30125795,brettfish,66,Murder/Mystery:1040,World War II: 1049
5fd648820d3001ac30125796,kidddizz,31,Puzzle:1028,Exploration:1020
5fd648820d3001ac30125797,guano117,73,Real-time:1037,Modern Warfare:1069
5fd648820d3001ac30125798,tinataeubert,76,Racing:1031,Ancient:1050
5fd648820d3001ac30125799,grandslamstudio,79,Card Game:1002,Bluffing:1023
5fd648820d3001ac3012579a,prlygrly,23,Territory Building:1086,Transportation:1011
5fd648820d3001ac3012579b,galathea,80,Action/Dexterity:1032,Children's Game:1041
5fd648820d3001ac3012579c,huy2356,74,Real-time:1037,Napoleonic:1051
5fd648820d3001ac3012579d,timtim boardgame,28,Print & Play:1120,Ancient:1050
5fd648820d3001ac3012579e,pc59,63,Educational:1094,Spies/Secret Agents:1081
5fd648820d3001ac3012579f,virgogrrl,47,Travel:1097,Adventure:1022
5fd648820d3001ac301257a0,dgw2,29,Puzzle:1028,Travel:1097
5fd648820d3001ac301257a1,bggeekdhop,44,Fantasy:1010,Racing:1031
5fd648820d3001ac301257a2,drakedt,32,Science Fiction:1016,Puzzle:1028
5fd648820d3001ac301257a3,maxim108,18,Memory:1045,Dice:1017
5fd648820d3001ac301257a4,eliseb,35,Negotiation:1026,Sports:1038
5fd648820d3001ac301257a5,tbranum,41,Murder/Mystery:1040,Fantasy:1010
5fd648820d3001ac301257a6,jlpreiser,74,Puzzle:1028,Wargame:1019
5fd648820d3001ac301257a7,ender22782,58,Trains:1034,Racing:1031
5fd648820d3001ac301257a8,jarlath,33,Economic:1021,Wargame:1019
5fd648820d3001ac301257a9,defenderator,52,Trains:1034,Action/Dexterity:1032
5fd648820d3001ac301257aa,sleven77,25,Word-game:1025,Puzzle:1028
5fd648820d3001ac301257ab,midnight372,50,Murder/Mystery:1040,Action/Dexterity:1032
5fd648820d3001ac301257ac,zolasuwaro,41,Number:1098,Animals:1089
5fd648820d3001ac301257ad,mr wng wolfy,33,Print & Play:1120,Children's Game:1041
5fd648820d3001ac301257ae,ragnarokandroll,42,Animals:1089,World War II: 1049
5fd648820d3001ac301257af,piedraven,61,Memory:1045,Zombies:2481
5fd648820d3001ac301257b0,andrewmitchell,78,Transportation:1011,Novel-Based:1093
5fd648820d3001ac301257b1,mcwickfro,62,Real-time:1037,Miniatures:1047
5fd648820d3001ac301257b2,lilachu,59,Sports:1038,Educational:1094
5fd648820d3001ac301257b3,jmheineken1981,46,Adventure:1022,Aviation/Flight:2650
5fd648820d3001ac301257b4,joebergmann,18,Medical:2145,Humor:1079
5fd648820d3001ac301257b5,ghorticus,75,Travel:1097,Racing:1031
5fd648820d3001ac301257b6,murphyidiot,25,Spies/Secret Agents:1081,Party Game:1030
5fd648820d3001ac301257b7,ramosfour,22,Word-game:1025,Movies/TV/Radio Theme:1064
5fd648820d3001ac301257b8,wantofaname,52,Memory:1045,Napoleonic:1051
5fd648820d3001ac301257b9,vitorlegolas,65,Abstact Strategy:1009,Sports:1038
5fd648820d3001ac301257ba,mrgimpson,26,Real-time:1037,Exploration:1020
5fd648820d3001ac301257bb,neogenmike,55,Print & Play:1120,Wargame:1019
5fd648820d3001ac301257bc,nutii,42,Humor:1079,Territory Building:1086
5fd648820d3001ac301257bd,xiaotang,33,Trains:1034,Abstact Strategy:1009
5fd648820d3001ac301257be,moote,77,Spies/Secret Agents:1081,Trains:1034
5fd648820d3001ac301257bf,damienb44,40,Adventure:1022,Napoleonic:1051
5fd648820d3001ac301257c0,rustere,57,Adventure:1022,Educational:1094
5fd648820d3001ac301257c1,ruunix,73,Zombies:2481,Educational:1094
5fd648820d3001ac301257c2,tipster22,58,Fantasy:1010,Science Fiction:1016
5fd648820d3001ac301257c3,rkdn,33,Puzzle:1028,Adventure:1022
5fd648820d3001ac301257c4,ratzekoenig,52,Trains:1034,Number:1098
5fd648820d3001ac301257c5,guybrush,26,Card Game:1002,World War II: 1049
5fd648820d3001ac301257c6,skunkyjoe,73,Wargame:1019,Video Game Theme:1101
5fd648820d3001ac301257c7,efduarte,49,Adventure:1022,Video Game Theme:1101
5fd648820d3001ac301257c8,acestep44,58,Napoleonic:1051,Territory Building:1086
5fd648820d3001ac301257c9,osheaworley,74,Video Game Theme:1101,Economic:1021
5fd648820d3001ac301257ca,texasjedi,68,Wargame:1019,Word-game:1025
5fd648820d3001ac301257cb,drg0nz0,60,Negotiation:1026,Science Fiction:1016
5fd648820d3001ac301257cc,reyb3,30,Modern Warfare:1069,Zombies:2481
5fd648820d3001ac301257cd,badgerpriest,28,Movies/TV/Radio Theme:1064,Collectible Components:1044
5fd648820d3001ac301257ce,dalyn,49,Collectible Components:1044,Territory Building:1086
5fd648820d3001ac301257cf,praelior,46,Novel-Based:1093,Murder/Mystery:1040
5fd648820d3001ac301257d0,siredofk,38,Modern Warfare:1069,Fantasy:1010
5fd648820d3001ac301257d1,gablemos,78,Puzzle:1028,Puzzle:1028
5fd648820d3001ac301257d2,code13,19,Napoleonic:1051,Territory Building:1086
5fd648820d3001ac301257d3,mjusn,75,Movies/TV/Radio Theme:1064,Party Game:1030
5fd648820d3001ac301257d4,shanetuttle,26,Number:1098,Ancient:1050
5fd648820d3001ac301257d5,oldfart,46,Fighting:1046,Aviation/Flight:2650
5fd648820d3001ac301257d6,crazynando,46,Wargame:1019,Children's Game:1041
5fd648820d3001ac301257d7,eddieds,47,Medical:2145,Humor:1079
5fd648820d3001ac301257d8,michaelalves,37,Science Fiction:1016,Medieval:1035
5fd648820d3001ac301257d9,lusanrigh,29,Puzzle:1028,Zombies:2481
5fd648820d3001ac301257da,owlsideddice,33,Number:1098,Children's Game:1041
5fd648820d3001ac301257db,sundevil99,69,Adventure:1022,Dice:1017
5fd648820d3001ac301257dc,lucasnetlink,78,Humor:1079,Card Game:1002
5fd648820d3001ac301257dd,ktferguson,75,Memory:1045,Number:1098
5fd648820d3001ac301257de,cleversonrenan,55,Miniatures:1047,Humor:1079
5fd648820d3001ac301257df,mandelbot,75,Miniatures:1047,Action/Dexterity:1032
5fd648820d3001ac301257e0,fafilo2004,37,Medieval:1035,Real-time:1037
5fd648820d3001ac301257e1,deemb,79,Fantasy:1010,Zombies:2481
5fd648820d3001ac301257e2,kiky,28,Sports:1038,Dice:1017
5fd648820d3001ac301257e3,3rsager,20,Napoleonic:1051,Deduction:1039
5fd648820d3001ac301257e4,jvild,33,Children's Game:1041,Modern Warfare:1069
5fd648820d3001ac301257e5,schwibb,71,Fantasy:1010,Miniatures:1047
5fd648820d3001ac301257e6,zeruiz13,54,Abstact Strategy:1009,Aviation/Flight:2650
5fd648820d3001ac301257e7,jorge_invencible,72,Transportation:1011,Napoleonic:1051
5fd648820d3001ac301257e8,rafab0,48,Racing:1031,Bluffing:1023
5fd648820d3001ac301257e9,noplacespecial,36,Ancient:1050,Miniatures:1047
5fd648820d3001ac301257ea,croquet,75,Murder/Mystery:1040,Modern Warfare:1069
5fd648820d3001ac301257eb,feelfine,27,Educational:1094,Print & Play:1120
5fd648820d3001ac301257ec,lyralmare,21,Murder/Mystery:1040,Movies/TV/Radio Theme:1064
5fd648820d3001ac301257ed,sibel,36,Racing:1031,Card Game:1002
5fd648820d3001ac301257ee,bob1john,79,Murder/Mystery:1040,Modern Warfare:1069
5fd648820d3001ac301257ef,theopenroad,74,Zombies:2481,Napoleonic:1051
5fd648820d3001ac301257f0,boardgamegeekguest,72,Educational:1094,Medical:2145
5fd648820d3001ac301257f1,darth invader,75,Adventure:1022,Action/Dexterity:1032
5fd648820d3001ac301257f2,mrtaka1423,44,Negotiation:1026,Dice:1017
5fd648820d3001ac301257f3,arekjachymek,29,Science Fiction:1016,Medieval:1035
5fd648820d3001ac301257f4,umbreonxd001,43,Collectible Components:1044,Dice:1017
5fd648820d3001ac301257f5,mynameisseamus,59,Collectible Components:1044,Movies/TV/Radio Theme:1064
5fd648820d3001ac301257f6,lamse6,68,Zombies:2481,Abstact Strategy:1009
5fd648820d3001ac301257f7,raptor666,74,Racing:1031,Territory Building:1086
5fd648820d3001ac301257f8,ganimas,51,Educational:1094,Modern Warfare:1069
5fd648820d3001ac301257f9,angelofmenoth,50,Deduction:1039,Movies/TV/Radio Theme:1064
5fd648820d3001ac301257fa,babaloski,74,Fantasy:1010,Number:1098
5fd648820d3001ac301257fb,saduhem,48,Book:1117,Wargame:1019
5fd648820d3001ac301257fc,silveralex,63,Negotiation:1026,Children's Game:1041
5fd648820d3001ac301257fd,lucas1990,40,Wargame:1019,Transportation:1011
5fd648820d3001ac301257fe,finn2206,62,Fighting:1046,Science Fiction:1016
5fd648820d3001ac301257ff,inbrain,69,Video Game Theme:1101,Miniatures:1047
5fd648820d3001ac30125800,pmmj,61,Abstact Strategy:1009,Animals:1089
5fd648820d3001ac30125801,lamedidadelatiza,47,Novel-Based:1093,Economic:1021
5fd648820d3001ac30125802,warlocken,61,Animals:1089,Trains:1034
5fd648820d3001ac30125803,teo21,40,Real-time:1037,Zombies:2481
5fd648820d3001ac30125804,adogs,55,Medical:2145,Animals:1089
5fd648820d3001ac30125805,charliemorris,27,Bluffing:1023,Fantasy:1010
5fd648820d3001ac30125806,opozo2207,72,Card Game:1002,Movies/TV/Radio Theme:1064
5fd648820d3001ac30125807,papasauceee,34,Abstact Strategy:1009,Negotiation:1026
5fd648820d3001ac30125808,adam coekin,38,Negotiation:1026,Print & Play:1120
5fd648820d3001ac30125809,anii,58,Card Game:1002,Travel:1097
5fd648820d3001ac3012580a,wukwadde,41,Territory Building:1086,Children's Game:1041
5fd648820d3001ac3012580b,susina1294,23,Bluffing:1023,Travel:1097
5fd648820d3001ac3012580c,saaur_,19,Fantasy:1010,Trains:1034
5fd648820d3001ac3012580d,mattmallen,49,Memory:1045,Educational:1094
5fd648820d3001ac3012580e,jeffkaos,57,Dice:1017,Book:1117
5fd648820d3001ac3012580f,syndestra,25,Sports:1038,Word-game:1025
5fd648820d3001ac30125810,masa ogawa,25,Video Game Theme:1101,Real-time:1037
5fd648820d3001ac30125811,illuminat5,69,Ancient:1050,Word-game:1025
5fd648820d3001ac30125812,kanosthefallen,49,Collectible Components:1044,Trains:1034
5fd648820d3001ac30125813,inui_akira,39,Movies/TV/Radio Theme:1064,Medical:2145
5fd648820d3001ac30125814,viltsu,73,Medical:2145,World War II: 1049
5fd648820d3001ac30125815,blanket_term,50,Science Fiction:1016,Travel:1097
5fd648820d3001ac30125816,white_noiz,28,Party Game:1030,Napoleonic:1051
5fd648820d3001ac30125817,fengely,55,Aviation/Flight:2650,Dice:1017
5fd648820d3001ac30125818,de spelcarrousel,76,Number:1098,Murder/Mystery:1040
5fd648820d3001ac30125819,fragfrog57,55,Dice:1017,Adventure:1022
5fd648820d3001ac3012581a,sidantho,67,Territory Building:1086,Zombies:2481
5fd648820d3001ac3012581b,spellenclub st,48,Card Game:1002,Number:1098
5fd648820d3001ac3012581c,bumblebeez,29,Spies/Secret Agents:1081,World War II: 1049
5fd648820d3001ac3012581d,jtsakari,67,Miniatures:1047,Memory:1045
5fd648820d3001ac3012581e,dankeller,57,Dice:1017,Print & Play:1120
5fd648820d3001ac3012581f,beeratog,78,Children's Game:1041,Negotiation:1026
5fd648820d3001ac30125820,0b1_ita,76,Fantasy:1010,Miniatures:1047
5fd648820d3001ac30125821,guoshanzhu,65,Memory:1045,Real-time:1037
