category2,role,category1,username,text,timestamp,title,idArt
Action/Dexterity:1032,normalUser,Number:1098,decerto,Tutto bene?,2021-01-22 17:58:19.876,Abbiamo provato il gioco,283
Number:1098,normalUser,Print & Play:1120,the great leslie,Post,2021-01-22 17:58:19.565,Abbiamo provato il gioco,283
Trains:1034,normalUser,Print & Play:1120,bonafaux10,Sono ioo,2021-01-22 17:58:19.182,Abbiamo provato il gioco,283
Science Fiction:1016,normalUser,Educational:1094,jdhurst,Sono ioo,2021-01-22 17:58:18.862,Abbiamo provato il gioco,283
Science Fiction:1016,normalUser,Real-time:1037,darcymistr,Sono ioo,2021-01-22 17:58:18.525,Abbiamo provato il gioco,283
Science Fiction:1016,normalUser,Collectible Components:1044,daliman13,Tutto bene?,2021-01-22 17:58:18.139,Abbiamo provato il gioco,283
Miniatures:1047,normalUser,Deduction:1039,kaleba,Ah davvero,2021-01-22 17:58:17.878,Abbiamo provato il gioco,283
Movies/TV/Radio Theme:1064,normalUser,Adventure:1022,rustyshack86,Che fate?,2021-01-22 17:58:17.728,Abbiamo provato il gioco,283
Adventure:1022,normalUser,Sports:1038,singhdavid,Ci siete?,2021-01-22 17:58:17.033,Abbiamo provato il gioco,283
Adventure:1022,normalUser,Fighting:1046,adamthicks,Che fate?,2021-01-22 17:58:16.552,Abbiamo provato il gioco,283
Abstact Strategy:1009,normalUser,Book:1117,rilo,Tutto bene?,2021-01-22 17:58:15.973,Abbiamo provato il gioco,283
Number:1098,normalUser,Trains:1034,e_1000,Ah incredibile,2021-01-22 17:58:15.553,Abbiamo provato il gioco,283
Deduction:1039,normalUser,Movies/TV/Radio Theme:1064,adambrowne,Che fate?,2021-01-22 17:58:15.198,Abbiamo provato il gioco,283
Memory:1045,normalUser,Travel:1097,jasperl,Ah davvero,2021-01-22 17:58:15.024,Abbiamo provato il gioco,283
Miniatures:1047,normalUser,Party Game:1030,gin_yu,Post,2021-01-22 17:58:14.88,Abbiamo provato il gioco,283
Card Game:1002,normalUser,Collectible Components:1044,gabrisha,Ah incredibile,2021-01-22 17:58:14.734,Abbiamo provato il gioco,283
Racing:1031,influencer,Party Game:1030,acaelustitan,Che fate?,2021-01-22 17:58:14.589,Abbiamo provato il gioco,283
Zombies:2481,normalUser,Trains:1034,claypoolsarmy,Sono ioo,2021-01-22 17:58:14.447,Abbiamo provato il gioco,283
Napoleonic:1051,normalUser,Bluffing:1023,dzhony,Post,2021-01-22 17:58:14.295,Abbiamo provato il gioco,283
Wargame:1019,normalUser,Bluffing:1023,ringo84,Ah davvero,2021-01-22 17:58:14.148,Abbiamo provato il gioco,283
Abstact Strategy:1009,normalUser,Humor:1079,leo7964,Che fate?,2021-01-22 17:58:13.993,Abbiamo provato il gioco,283
Ancient:1050,normalUser,Word-game:1025,motackt,Ci siete?,2021-01-22 17:58:13.844,Abbiamo provato il gioco,283
Educational:1094,normalUser,Animals:1089,waffleofdeath,Ci siete?,2021-01-22 17:58:13.698,Abbiamo provato il gioco,283
Exploration:1020,normalUser,Medieval:1035,ged2000,Post,2021-01-22 17:58:13.553,Abbiamo provato il gioco,283
Puzzle:1028,normalUser,Print & Play:1120,tareqd,Che fate?,2021-01-22 17:58:13.408,Abbiamo provato il gioco,283
Memory:1045,influencer,Bluffing:1023,helyoss,Ah incredibile,2021-01-22 17:58:13.254,Abbiamo provato il gioco,283
Fighting:1046,normalUser,Modern Warfare:1069,lapin malin,Ah davvero,2021-01-22 17:58:13.092,Abbiamo provato il gioco,283
Fantasy:1010,normalUser,Educational:1094,agagnon722,Ah davvero,2021-01-22 17:58:12.765,Abbiamo provato il gioco,283
Travel:1097,normalUser,Spies/Secret Agents:1081,andrewterry,Tutto bene?,2021-01-22 17:58:12.354,Abbiamo provato il gioco,283
Spies/Secret Agents:1081,normalUser,Dice:1017,onceagain,Ci siete?,2021-01-22 17:58:11.881,Abbiamo provato il gioco,283
Adventure:1022,normalUser,Fantasy:1010,majikjack,Ah davvero,2021-01-22 17:58:11.62,Abbiamo provato il gioco,283
Economic:1021,normalUser,Medical:2145,frugal rock games,Sono ioo,2021-01-22 17:58:11.469,Abbiamo provato il gioco,283
Animals:1089,normalUser,Puzzle:1028,tenaccio,Che fate?,2021-01-22 17:58:11.286,Abbiamo provato il gioco,283
Party Game:1030,normalUser,Racing:1031,minecraft1,Che fate?,2021-01-22 17:58:11.121,Abbiamo provato il gioco,283
Video Game Theme:1101,normalUser,Miniatures:1047,renmit64,Che fate?,2021-01-22 17:58:10.905,Abbiamo provato il gioco,283
Puzzle:1028,normalUser,Abstact Strategy:1009,herotime,Ah davvero,2021-01-22 17:58:10.758,Abbiamo provato il gioco,283
Memory:1045,normalUser,Animals:1089,nemunlock,Ci siete?,2021-01-22 17:58:10.607,Abbiamo provato il gioco,283
Print & Play:1120,normalUser,Fighting:1046,kumisama,Ah davvero,2021-01-22 17:57:58.012,Abbiamo provato il gioco,283
Novel-Based:1093,normalUser,Humor:1079,danduin,Sono ioo,2021-01-22 17:57:58.16,Abbiamo provato il gioco,283
Collectible Components:1044,normalUser,Medical:2145,fo5ter,Sono ioo,2021-01-22 17:57:58.31,Abbiamo provato il gioco,283
Animals:1089,normalUser,Negotiation:1026,andrewblcl,Sono ioo,2021-01-22 17:57:58.481,Abbiamo provato il gioco,283
Spies/Secret Agents:1081,normalUser,Fantasy:1010,aleuhe,Che fate?,2021-01-22 17:57:58.664,Abbiamo provato il gioco,283
Deduction:1039,normalUser,Fighting:1046,adrimarifari,Sono ioo,2021-01-22 17:57:58.819,Abbiamo provato il gioco,283
Card Game:1002,normalUser,Fighting:1046,tiphound,Tutto bene?,2021-01-22 17:57:58.97,Abbiamo provato il gioco,283
Medieval:1035,normalUser,Fantasy:1010,foxtale,Ah davvero,2021-01-22 17:57:59.165,Abbiamo provato il gioco,283
Humor:1079,normalUser,Modern Warfare:1069,twistedzero,Sono ioo,2021-01-22 17:57:59.451,Abbiamo provato il gioco,283
Miniatures:1047,normalUser,Puzzle:1028,haightenator,Ah davvero,2021-01-22 17:57:59.607,Abbiamo provato il gioco,283
Fighting:1046,normalUser,Abstact Strategy:1009,mangozero,Post,2021-01-22 17:57:59.753,Abbiamo provato il gioco,283
Transportation:1011,normalUser,Card Game:1002,ragenet,Ci siete?,2021-01-22 17:58:00.281,Abbiamo provato il gioco,283
Science Fiction:1016,normalUser,Real-time:1037,copsbroughtpizza,Post,2021-01-22 17:58:00.556,Abbiamo provato il gioco,283
Animals:1089,normalUser,Children's Game:1041,iljake,Sono ioo,2021-01-22 17:58:00.704,Abbiamo provato il gioco,283
Science Fiction:1016,normalUser,Animals:1089,robindog,Ah incredibile,2021-01-22 17:58:00.862,Abbiamo provato il gioco,283
Racing:1031,normalUser,Abstact Strategy:1009,nigecooney,Ah davvero,2021-01-22 17:58:01.069,Abbiamo provato il gioco,283
Travel:1097,normalUser,Collectible Components:1044,budda4,Sono ioo,2021-01-22 17:58:01.268,Abbiamo provato il gioco,283
Napoleonic:1051,normalUser,Real-time:1037,rpmoretti,Tutto bene?,2021-01-22 17:58:01.933,Abbiamo provato il gioco,283
Wargame:1019,normalUser,Modern Warfare:1069,schmoseph,Sono ioo,2021-01-22 17:58:02.255,Abbiamo provato il gioco,283
Racing:1031,normalUser,Abstact Strategy:1009,skindy,Ci siete?,2021-01-22 17:58:02.5,Abbiamo provato il gioco,283
Card Game:1002,normalUser,Number:1098,alfgard,Che fate?,2021-01-22 17:58:02.648,Abbiamo provato il gioco,283
Economic:1021,normalUser,Miniatures:1047,laufries,Post,2021-01-22 17:58:02.801,Abbiamo provato il gioco,283
Modern Warfare:1069,normalUser,Humor:1079,tomsei,Sono ioo,2021-01-22 17:58:03.08,Abbiamo provato il gioco,283
Memory:1045,normalUser,Deduction:1039,gmdave,Tutto bene?,2021-01-22 17:58:03.235,Abbiamo provato il gioco,283
Science Fiction:1016,influencer,Miniatures:1047,hesy_,Ci siete?,2021-01-22 17:58:03.885,Abbiamo provato il gioco,283
Memory:1045,normalUser,Wargame:1019,regpeepsgaming,Sono ioo,2021-01-22 17:58:04.309,Abbiamo provato il gioco,283
Medical:2145,normalUser,Trains:1034,gwj prozac,Che fate?,2021-01-22 17:58:04.913,Abbiamo provato il gioco,283
Murder/Mystery:1040,normalUser,Number:1098,excalibrax,Post,2021-01-22 17:58:05.903,Abbiamo provato il gioco,283
Science Fiction:1016,influencer,Economic:1021,joewith2names,Ci siete?,2021-01-22 17:58:06.078,Abbiamo provato il gioco,283
Puzzle:1028,normalUser,Aviation/Flight:2650,haushinkuh,Tutto bene?,2021-01-22 17:58:06.793,Abbiamo provato il gioco,283
Racing:1031,normalUser,Miniatures:1047,marschi22,Ci siete?,2021-01-22 17:58:06.968,Abbiamo provato il gioco,283
Puzzle:1028,normalUser,Medical:2145,imsquare22,Sono ioo,2021-01-22 17:58:07.138,Abbiamo provato il gioco,283
Spies/Secret Agents:1081,normalUser,Transportation:1011,greenozzy,Sono ioo,2021-01-22 17:58:07.296,Abbiamo provato il gioco,283
Wargame:1019,normalUser,Transportation:1011,theoriginalkrang,Che fate?,2021-01-22 17:58:07.775,Abbiamo provato il gioco,283
Video Game Theme:1101,influencer,Abstact Strategy:1009,learningaboutfinland,Tutto bene?,2021-01-22 17:58:07.945,Abbiamo provato il gioco,283
Trains:1034,normalUser,Medieval:1035,velhonen,Post,2021-01-22 17:58:08.15,Abbiamo provato il gioco,283
Bluffing:1023,influencer,Collectible Components:1044,menhunlahun,Ah incredibile,2021-01-22 17:58:08.588,Abbiamo provato il gioco,283
Fighting:1046,normalUser,Zombies:2481,caffeinepanda,Post,2021-01-22 17:58:08.918,Abbiamo provato il gioco,283
Negotiation:1026,normalUser,Puzzle:1028,fangier,Post,2021-01-22 17:58:09.103,Abbiamo provato il gioco,283
Medical:2145,normalUser,Party Game:1030,f1madkiller,Sono ioo,2021-01-22 17:58:09.3,Abbiamo provato il gioco,283
Travel:1097,normalUser,Exploration:1020,fernando mantilla,Ci siete?,2021-01-22 17:58:09.508,Abbiamo provato il gioco,283
Animals:1089,normalUser,Racing:1031,sidrat90,Ci siete?,2021-01-22 17:58:09.655,Abbiamo provato il gioco,283
Puzzle:1028,normalUser,Card Game:1002,mikoxl,Sono ioo,2021-01-22 17:58:09.807,Abbiamo provato il gioco,283
Napoleonic:1051,normalUser,Puzzle:1028,cypeg,Ah davvero,2021-01-22 17:58:09.958,Abbiamo provato il gioco,283
Medical:2145,normalUser,Travel:1097,hihocherio,Ci siete?,2021-01-22 17:58:10.103,Abbiamo provato il gioco,283
Wargame:1019,normalUser,Novel-Based:1093,knightshade,Che fate?,2021-01-22 17:58:10.25,Abbiamo provato il gioco,283
Miniatures:1047,normalUser,Sports:1038,shenanigames studios,Ci siete?,2021-01-22 17:58:10.446,Abbiamo provato il gioco,283
Economic:1021,normalUser,Bluffing:1023,lonecoon,Post,2021-01-22 17:58:29.935,Che ne pensate?,285
Word-game:1025,normalUser,World War II: 1049,denist,Post,2021-01-22 17:58:30.093,Che ne pensate?,285
Zombies:2481,normalUser,Travel:1097,kretzkid,Post,2021-01-22 17:58:30.236,Che ne pensate?,285
Murder/Mystery:1040,normalUser,Novel-Based:1093,rokombatente,Che fate?,2021-01-22 17:58:30.385,Che ne pensate?,285
Negotiation:1026,normalUser,Memory:1045,cardbeard,Ci siete?,2021-01-22 17:58:30.535,Che ne pensate?,285
Transportation:1011,normalUser,Novel-Based:1093,jakkub,Tutto bene?,2021-01-22 17:58:30.688,Che ne pensate?,285
Party Game:1030,normalUser,Spies/Secret Agents:1081,blbarclay,Post,2021-01-22 17:58:30.853,Che ne pensate?,285
Puzzle:1028,normalUser,Bluffing:1023,jsbourget,Ci siete?,2021-01-22 17:58:31.006,Che ne pensate?,285
Exploration:1020,normalUser,Party Game:1030,ripleyjm,Sono ioo,2021-01-22 17:58:31.151,Che ne pensate?,285
Movies/TV/Radio Theme:1064,normalUser,Educational:1094,jaycrockett,Post,2021-01-22 17:58:31.298,Che ne pensate?,285
Fantasy:1010,influencer,Memory:1045,wetherm,Ah davvero,2021-01-22 17:58:31.444,Che ne pensate?,285
Movies/TV/Radio Theme:1064,normalUser,Animals:1089,megafulano,Sono ioo,2021-01-22 17:58:31.588,Che ne pensate?,285
Travel:1097,normalUser,Puzzle:1028,minkior,Tutto bene?,2021-01-22 17:58:31.732,Che ne pensate?,285
Word-game:1025,normalUser,Territory Building:1086,lippoe,Tutto bene?,2021-01-22 17:58:31.93,Che ne pensate?,285
Fantasy:1010,normalUser,Animals:1089,hamidmehdizade69,Che fate?,2021-01-22 17:58:32.092,Che ne pensate?,285
Party Game:1030,normalUser,Racing:1031,ryokanzaki,Post,2021-01-22 17:58:32.253,Che ne pensate?,285
Medical:2145,normalUser,Trains:1034,gamboster,Ah davvero,2021-01-22 17:58:32.48,Che ne pensate?,285
Puzzle:1028,normalUser,Exploration:1020,skynight8,Ci siete?,2021-01-22 17:58:32.656,Che ne pensate?,285
Print & Play:1120,normalUser,Abstact Strategy:1009,gkurzi,Tutto bene?,2021-01-22 17:58:32.809,Che ne pensate?,285
Dice:1017,normalUser,Number:1098,griska,Ci siete?,2021-01-22 17:58:32.989,Che ne pensate?,285
Abstact Strategy:1009,influencer,Memory:1045,eventstep,Ah davvero,2021-01-22 17:58:33.395,Che ne pensate?,285
Fighting:1046,normalUser,Territory Building:1086,edgard5310,Tutto bene?,2021-01-22 17:58:33.779,Che ne pensate?,285
Napoleonic:1051,normalUser,Miniatures:1047,toszt,Ci siete?,2021-01-22 17:58:34.38,Che ne pensate?,285
World War II: 1049,normalUser,Aviation/Flight:2650,jameslkight,Che fate?,2021-01-22 17:58:34.7,Che ne pensate?,285
Ancient:1050,normalUser,Adventure:1022,yodaoldboy,Sono ioo,2021-01-22 17:58:35.008,Che ne pensate?,285
Aviation/Flight:2650,influencer,Fighting:1046,bpmitche,Tutto bene?,2021-01-22 17:58:36.036,Che ne pensate?,285
Sports:1038,normalUser,Book:1117,yuleshun,Ci siete?,2021-01-22 17:58:36.241,Che ne pensate?,285
Fighting:1046,normalUser,Real-time:1037,myrronth,Ah davvero,2021-01-22 17:58:36.391,Che ne pensate?,285
Action/Dexterity:1032,normalUser,Racing:1031,deathfrommassive,Sono ioo,2021-01-22 17:58:36.738,Che ne pensate?,285
Zombies:2481,influencer,Abstact Strategy:1009,reptile_wizard,Che fate?,2021-01-22 17:58:36.916,Che ne pensate?,285
Deduction:1039,normalUser,Movies/TV/Radio Theme:1064,davidstawar,Ah davvero,2021-01-22 17:58:37.176,Che ne pensate?,285
Word-game:1025,normalUser,Collectible Components:1044,dillonbob,Tutto bene?,2021-01-22 17:58:56.964,Articolo,287
Number:1098,normalUser,Ancient:1050,inkedad,Tutto bene?,2021-01-22 17:58:57.114,Articolo,287
Movies/TV/Radio Theme:1064,normalUser,Racing:1031,picarddota,Ci siete?,2021-01-22 17:58:57.259,Articolo,287
Aviation/Flight:2650,normalUser,Transportation:1011,elden94,Post,2021-01-22 17:58:57.41,Articolo,287
Puzzle:1028,normalUser,Racing:1031,olliemantel,Ah incredibile,2021-01-22 17:58:57.564,Articolo,287
Number:1098,normalUser,Aviation/Flight:2650,paco_vet,Ah davvero,2021-01-22 17:58:57.712,Articolo,287
Print & Play:1120,normalUser,World War II: 1049,blood190,Ah incredibile,2021-01-22 17:58:57.858,Articolo,287
Science Fiction:1016,normalUser,Puzzle:1028,rholzgrafe,Ci siete?,2021-01-22 17:58:58.046,Articolo,287
World War II: 1049,normalUser,Spies/Secret Agents:1081,khader123,Ci siete?,2021-01-22 17:58:58.199,Articolo,287
Exploration:1020,normalUser,Bluffing:1023,aggarth,Ah davvero,2021-01-22 17:58:58.397,Articolo,287
Racing:1031,normalUser,Ancient:1050,jruaromero,Ci siete?,2021-01-22 17:58:58.547,Articolo,287
Medical:2145,normalUser,Book:1117,dvr1297,Ah incredibile,2021-01-22 17:58:58.713,Articolo,287
Ancient:1050,normalUser,Print & Play:1120,azuretele,Sono ioo,2021-01-22 17:59:30.653,Articolone,289
Sports:1038,normalUser,Science Fiction:1016,altardemon,Ah incredibile,2021-01-22 17:59:30.496,Articolone,289
Murder/Mystery:1040,normalUser,Word-game:1025,sttarrgazzerr,Tutto bene?,2021-01-22 17:59:30.346,Articolone,289
Economic:1021,normalUser,Spies/Secret Agents:1081,yodolphe,Ah davvero,2021-01-22 17:59:30.191,Articolone,289
Video Game Theme:1101,normalUser,Spies/Secret Agents:1081,brother gunn,Che fate?,2021-01-22 17:59:30.04,Articolone,289
Movies/TV/Radio Theme:1064,influencer,Sports:1038,my fathers son,Sono ioo,2021-01-22 17:59:29.857,Articolone,289
Deduction:1039,influencer,Fantasy:1010,daddy_haggart,Ah davvero,2021-01-22 17:59:29.603,Articolone,289
Spies/Secret Agents:1081,normalUser,Wargame:1019,robertosvk,Tutto bene?,2021-01-22 17:59:29.461,Articolone,289
Adventure:1022,normalUser,Puzzle:1028,discontrun danledeau,Che fate?,2021-01-22 17:59:29.31,Articolone,289
Movies/TV/Radio Theme:1064,normalUser,Abstact Strategy:1009,emerson911,Tutto bene?,2021-01-22 17:59:29.155,Articolone,289
Zombies:2481,normalUser,Number:1098,adecristea,Ah davvero,2021-01-22 17:59:28.999,Articolone,289
Wargame:1019,normalUser,Card Game:1002,robulous,Ci siete?,2021-01-22 17:59:28.842,Articolone,289
Movies/TV/Radio Theme:1064,normalUser,Transportation:1011,mikael15,Ah davvero,2021-01-22 17:59:28.3,Articolone,289
Party Game:1030,normalUser,Collectible Components:1044,thewehc,Post,2021-01-22 17:59:28.147,Articolone,289
Book:1117,influencer,Print & Play:1120,markwerf,Ci siete?,2021-01-22 17:59:28.003,Articolone,289
Wargame:1019,normalUser,Collectible Components:1044,deebzz,Ah davvero,2021-01-22 17:59:27.853,Articolone,289
Medieval:1035,normalUser,Science Fiction:1016,kehuimac,Sono ioo,2021-01-22 17:59:27.709,Articolone,289
Children's Game:1041,normalUser,Racing:1031,willward,Post,2021-01-22 17:59:27.545,Articolone,289
Wargame:1019,influencer,World War II: 1049,joelozoic,Post,2021-01-22 17:59:27.379,Articolone,289
Medical:2145,normalUser,Ancient:1050,qba_,Sono ioo,2021-01-22 17:59:27.123,Articolone,289
Novel-Based:1093,normalUser,Aviation/Flight:2650,psson73,Ci siete?,2021-01-22 17:59:26.833,Articolone,289
Fantasy:1010,normalUser,Real-time:1037,crocosniff,Tutto bene?,2021-01-22 17:59:26.525,Articolone,289
Travel:1097,normalUser,Exploration:1020,wt1989peter,Che fate?,2021-01-22 17:59:26.288,Articolone,289
Sports:1038,normalUser,Modern Warfare:1069,rchandra,Ah incredibile,2021-01-22 17:59:25.861,Articolone,289
Economic:1021,normalUser,Deduction:1039,green igor,Ah davvero,2021-01-22 17:59:15.417,Articolone,289
Puzzle:1028,normalUser,Card Game:1002,jhawk6,Sono ioo,2021-01-22 17:59:15.593,Articolone,289
Wargame:1019,normalUser,Travel:1097,allensh,Ah davvero,2021-01-22 17:59:15.736,Articolone,289
Card Game:1002,influencer,Memory:1045,mudolover95,Ah davvero,2021-01-22 17:59:15.888,Articolone,289
Book:1117,normalUser,Spies/Secret Agents:1081,endecay,Tutto bene?,2021-01-22 17:59:16.047,Articolone,289
Transportation:1011,influencer,Ancient:1050,happyfudge,Ah davvero,2021-01-22 17:59:16.196,Articolone,289
Wargame:1019,normalUser,Sports:1038,ilgianni,Sono ioo,2021-01-22 17:59:16.414,Articolone,289
World War II: 1049,normalUser,Trains:1034,baronblackmore,Che fate?,2021-01-22 17:59:16.579,Articolone,289
Puzzle:1028,normalUser,Murder/Mystery:1040,swedishchurros,Ah incredibile,2021-01-22 17:59:16.752,Articolone,289
Bluffing:1023,normalUser,Action/Dexterity:1032,janscbah,Sono ioo,2021-01-22 17:59:16.902,Articolone,289
Ancient:1050,normalUser,Aviation/Flight:2650,mtbrandy,Tutto bene?,2021-01-22 17:59:17.105,Articolone,289
Fantasy:1010,normalUser,Number:1098,pej000,Che fate?,2021-01-22 17:59:17.271,Articolone,289
Book:1117,normalUser,Card Game:1002,aozu,Ah incredibile,2021-01-22 17:59:17.418,Articolone,289
Fantasy:1010,normalUser,Action/Dexterity:1032,p1np2,Ah incredibile,2021-01-22 17:59:17.578,Articolone,289
Modern Warfare:1069,influencer,Fighting:1046,andresalterno,Ci siete?,2021-01-22 17:59:17.997,Articolone,289
Transportation:1011,normalUser,Movies/TV/Radio Theme:1064,tomas pablo,Ci siete?,2021-01-22 17:59:18.166,Articolone,289
Action/Dexterity:1032,normalUser,Trains:1034,wyrdwoodwitch,Ci siete?,2021-01-22 17:59:18.448,Articolone,289
Negotiation:1026,normalUser,Science Fiction:1016,fragfrog57,Ah davvero,2021-01-22 17:59:18.626,Articolone,289
Action/Dexterity:1032,normalUser,Book:1117,laforte666,Ah davvero,2021-01-22 17:59:18.783,Articolone,289
Dice:1017,normalUser,Transportation:1011,dalton-almeida,Ci siete?,2021-01-22 17:59:18.944,Articolone,289
Trains:1034,normalUser,Word-game:1025,sophiashinies,Sono ioo,2021-01-22 17:59:19.088,Articolone,289
Real-time:1037,normalUser,Zombies:2481,questor_lainsias,Tutto bene?,2021-01-22 17:59:19.26,Articolone,289
Fantasy:1010,normalUser,Word-game:1025,sweetglenneth,Ci siete?,2021-01-22 17:59:19.439,Articolone,289
Book:1117,normalUser,Video Game Theme:1101,mudsharkbytes,Sono ioo,2021-01-22 17:59:19.583,Articolone,289
Action/Dexterity:1032,normalUser,Word-game:1025,sadguardian,Tutto bene?,2021-01-22 17:59:19.729,Articolone,289
Medieval:1035,normalUser,Deduction:1039,ciberfisto,Sono ioo,2021-01-22 17:59:19.88,Articolone,289
Party Game:1030,influencer,Animals:1089,accelerator,Sono ioo,2021-01-22 17:59:20.19,Articolone,289
Racing:1031,normalUser,Zombies:2481,shalaco,Che fate?,2021-01-22 17:59:20.672,Articolone,289
Print & Play:1120,normalUser,Humor:1079,dan_the_traveller,Tutto bene?,2021-01-22 17:59:20.837,Articolone,289
Educational:1094,normalUser,Travel:1097,vaneskaya,Ah incredibile,2021-01-22 17:59:21.07,Articolone,289
Action/Dexterity:1032,normalUser,Puzzle:1028,dougy359,Ah incredibile,2021-01-22 17:59:21.219,Articolone,289
Party Game:1030,influencer,Modern Warfare:1069,mecron,Ci siete?,2021-01-22 17:59:21.474,Articolone,289
Aviation/Flight:2650,normalUser,Adventure:1022,emmegi92,Che fate?,2021-01-22 17:59:21.987,Articolone,289
Book:1117,normalUser,Card Game:1002,priroda,Ah davvero,2021-01-22 17:59:22.207,Articolone,289
Party Game:1030,normalUser,Spies/Secret Agents:1081,blbarclay,Post,2021-01-22 17:59:22.364,Articolone,289
Memory:1045,influencer,Modern Warfare:1069,bubblepipemedia,Ah davvero,2021-01-22 17:59:22.518,Articolone,289
Video Game Theme:1101,normalUser,Animals:1089,kahless666,Ci siete?,2021-01-22 17:59:22.673,Articolone,289
Murder/Mystery:1040,normalUser,Science Fiction:1016,matt9537,Che fate?,2021-01-22 17:59:22.819,Articolone,289
Sports:1038,normalUser,Abstact Strategy:1009,icecreamman01,Ah incredibile,2021-01-22 17:59:22.976,Articolone,289
Animals:1089,normalUser,Murder/Mystery:1040,delabarr,Che fate?,2021-01-22 17:59:23.318,Articolone,289
Fantasy:1010,normalUser,Puzzle:1028,walkerjenn5,Tutto bene?,2021-01-22 17:59:23.629,Articolone,289
Humor:1079,influencer,Territory Building:1086,osirus0027,Post,2021-01-22 17:59:24.101,Articolone,289
Print & Play:1120,normalUser,Card Game:1002,lanx79,Ah incredibile,2021-01-22 17:59:24.399,Articolone,289
Educational:1094,normalUser,Science Fiction:1016,majur1,Tutto bene?,2021-01-22 17:59:24.722,Articolone,289
Adventure:1022,normalUser,Territory Building:1086,nextplayeraus,Ah incredibile,2021-01-22 17:59:24.951,Articolone,289
Book:1117,normalUser,Science Fiction:1016,schweisser21,Tutto bene?,2021-01-22 17:59:25.11,Articolone,289
Party Game:1030,influencer,Economic:1021,yhossarian,Post,2021-01-22 17:59:25.571,Articolone,289
Economic:1021,normalUser,Science Fiction:1016,deniper,Che fate?,2021-01-22 18:00:01.821,,291
Transportation:1011,normalUser,Ancient:1050,doclatower,Ah incredibile,2021-01-22 18:00:01.453,,291
Exploration:1020,normalUser,Spies/Secret Agents:1081,ichi222,Ah davvero,2021-01-22 18:00:01.228,,291
Novel-Based:1093,normalUser,Spies/Secret Agents:1081,sonicmegagundam1,Sono ioo,2021-01-22 18:00:00.595,,291
Action/Dexterity:1032,normalUser,Puzzle:1028,jkxs,Ah davvero,2021-01-22 18:00:00.224,,291
Party Game:1030,normalUser,Fantasy:1010,steam girl,Ah davvero,2021-01-22 18:00:00.049,,291
Miniatures:1047,normalUser,Children's Game:1041,lordmoses,Che fate?,2021-01-22 17:59:59.791,,291
Collectible Components:1044,normalUser,Memory:1045,mdhh123,Ah incredibile,2021-01-22 17:59:59.641,,291
Napoleonic:1051,influencer,Puzzle:1028,christanabc,Post,2021-01-22 17:59:59.47,,291
Party Game:1030,normalUser,Memory:1045,gdunc,Ah davvero,2021-01-22 17:59:59.222,,291
Travel:1097,normalUser,Memory:1045,samulien,Post,2021-01-22 17:59:59.069,,291
Economic:1021,normalUser,Modern Warfare:1069,anihyggames,Ah davvero,2021-01-22 17:59:58.918,,291
Animals:1089,normalUser,Wargame:1019,lorreb,Tutto bene?,2021-01-22 17:59:58.75,,291
Children's Game:1041,normalUser,Miniatures:1047,mavrick593,Ci siete?,2021-01-22 17:59:58.226,,291
Miniatures:1047,normalUser,Zombies:2481,theguitarizt,Ci siete?,2021-01-22 17:59:58.071,,291
Abstact Strategy:1009,normalUser,Dice:1017,origami,Ah incredibile,2021-01-22 17:59:57.916,,291
Travel:1097,normalUser,Medieval:1035,wringmaster2b72,Sono ioo,2021-01-22 17:59:57.725,,291
Science Fiction:1016,normalUser,Murder/Mystery:1040,dylanam,Tutto bene?,2021-01-22 17:59:57.433,,291
Bluffing:1023,normalUser,Abstact Strategy:1009,octsii,Ah davvero,2021-01-22 17:59:57.283,,291
Travel:1097,normalUser,Party Game:1030,adaminator,Ci siete?,2021-01-22 17:59:56.921,,291
Novel-Based:1093,normalUser,Number:1098,nvas,Ah davvero,2021-01-22 17:59:56.762,,291
Travel:1097,influencer,Zombies:2481,hunteria,Sono ioo,2021-01-22 17:59:56.586,,291
Fighting:1046,normalUser,Video Game Theme:1101,doccheech17,Post,2021-01-22 17:59:56.332,,291
Spies/Secret Agents:1081,normalUser,Napoleonic:1051,sykoone,Ah incredibile,2021-01-22 17:59:56.16,,291
Video Game Theme:1101,normalUser,Aviation/Flight:2650,papapizza,Ah davvero,2021-01-22 17:59:55.715,,291
Sports:1038,normalUser,Fantasy:1010,alcatraz13,Che fate?,2021-01-22 17:59:55.568,,291
Humor:1079,normalUser,Modern Warfare:1069,grumpfuae,Post,2021-01-22 17:59:55.415,,291
Abstact Strategy:1009,normalUser,Fantasy:1010,pasko92,Sono ioo,2021-01-22 17:59:55.262,,291
Modern Warfare:1069,normalUser,Real-time:1037,pronto,Ah davvero,2021-01-22 17:59:55.11,,291
Science Fiction:1016,normalUser,Educational:1094,jinxedone,Ci siete?,2021-01-22 17:59:54.926,,291
Economic:1021,normalUser,Children's Game:1041,tangram11,Ah davvero,2021-01-22 17:59:54.756,,291
Party Game:1030,normalUser,Negotiation:1026,lenka8121,Ah davvero,2021-01-22 17:59:54.46,,291
Word-game:1025,normalUser,Dice:1017,mana08,Che fate?,2021-01-22 17:59:54.314,,291
Action/Dexterity:1032,normalUser,Educational:1094,tarur,Ci siete?,2021-01-22 17:59:54.144,,291
Science Fiction:1016,normalUser,Fighting:1046,perillix,Post,2021-01-22 17:59:53.994,,291
